  4.41140E-02  2.99869E+02  1.51125E-09  1.80019E+21  8.41926E+17  2.13501E-02  7.30804E+17  1.20693E+21  1.45366E+20  5.41403E+12  5.41403E+12  9.66403E+12  1.16404E+12  2.54480E+11  1.04688E+13  4.37165E+11
  4.45740E-02  2.99858E+02  1.51129E-09  1.80256E+21  8.40534E+17  2.13148E-02  7.29596E+17  1.20490E+21  1.45032E+20  5.40469E+12  5.40469E+12  9.64798E+12  1.16139E+12  2.54821E+11  1.04517E+13  4.36685E+11
  4.50340E-02  2.99847E+02  1.51133E-09  1.80493E+21  8.39144E+17  2.12796E-02  7.28390E+17  1.20286E+21  1.44700E+20  5.39536E+12  5.39536E+12  9.63195E+12  1.15876E+12  2.55163E+11  1.04347E+13  4.36205E+11
  4.54940E-02  2.99836E+02  1.51137E-09  1.80729E+21  8.37757E+17  2.12444E-02  7.27185E+17  1.20083E+21  1.44368E+20  5.38604E+12  5.38604E+12  9.61596E+12  1.15613E+12  2.55503E+11  1.04177E+13  4.35726E+11
  4.59540E-02  2.99825E+02  1.51141E-09  1.80965E+21  8.36372E+17  2.12093E-02  7.25983E+17  1.19881E+21  1.44037E+20  5.37675E+12  5.37675E+12  9.59998E+12  1.15351E+12  2.55843E+11  1.04007E+13  4.35247E+11
  4.64140E-02  2.99814E+02  1.51144E-09  1.81200E+21  8.34989E+17  2.11742E-02  7.24783E+17  1.19679E+21  1.43707E+20  5.36747E+12  5.36747E+12  9.58404E+12  1.15090E+12  2.56183E+11  1.03838E+13  4.34769E+11
  4.68740E-02  2.99803E+02  1.51148E-09  1.81435E+21  8.33609E+17  2.11392E-02  7.23585E+17  1.19477E+21  1.43378E+20  5.35821E+12  5.35821E+12  9.56812E+12  1.14829E+12  2.56521E+11  1.03669E+13  4.34292E+11
  4.73340E-02  2.99791E+02  1.51152E-09  1.81670E+21  8.32231E+17  2.11043E-02  7.22389E+17  1.19275E+21  1.43050E+20  5.34896E+12  5.34896E+12  9.55223E+12  1.14570E+12  2.56860E+11  1.03500E+13  4.33816E+11
  4.77940E-02  2.99780E+02  1.51156E-09  1.81904E+21  8.30855E+17  2.10694E-02  7.21195E+17  1.19074E+21  1.42723E+20  5.33973E+12  5.33973E+12  9.53636E+12  1.14311E+12  2.57197E+11  1.03332E+13  4.33340E+11
  4.82540E-02  2.99769E+02  1.51160E-09  1.82137E+21  8.29482E+17  2.10346E-02  7.20002E+17  1.18873E+21  1.42397E+20  5.33052E+12  5.33052E+12  9.52052E+12  1.14052E+12  2.57534E+11  1.03164E+13  4.32865E+11
