4.917400e-02 3.003815e+21 1.805560e+19 2.374072e+18 1.568155e+19 1.315440e+20 1.114335e+13 2.021010e+13 8.575335e+12 3.475075e+13 1.122665e+13
4.963400e-02 3.004955e+21 1.795405e+19 2.360771e+18 1.559330e+19 1.304410e+20 1.106100e+13 2.003995e+13 8.549075e+12 3.438550e+13 1.118185e+13
5.009400e-02 3.006155e+21 1.786315e+19 2.348870e+18 1.551430e+19 1.295095e+20 1.097215e+13 1.986665e+13 8.523390e+12 3.406905e+13 1.114075e+13
5.055400e-02 3.006980e+21 1.776360e+19 2.335825e+18 1.542775e+19 1.286200e+20 1.089220e+13 1.967450e+13 8.499960e+12 3.372530e+13 1.109685e+13
5.101400e-02 3.007820e+21 1.767050e+19 2.323635e+18 1.534690e+19 1.278065e+20 1.081785e+13 1.949020e+13 8.473020e+12 3.339275e+13 1.105390e+13
5.147400e-02 3.008695e+21 1.757210e+19 2.310740e+18 1.526135e+19 1.270805e+20 1.074185e+13 1.929905e+13 8.448020e+12 3.305810e+13 1.101145e+13
5.193400e-02 3.009430e+21 1.747550e+19 2.298085e+18 1.517740e+19 1.263910e+20 1.067090e+13 1.913790e+13 8.420725e+12 3.271720e+13 1.097245e+13
5.239400e-02 3.010280e+21 1.738260e+19 2.285919e+18 1.509670e+19 1.257290e+20 1.060225e+13 1.899005e+13 8.394770e+12 3.240140e+13 1.092895e+13
5.285400e-02 3.011200e+21 1.729930e+19 2.275002e+18 1.502430e+19 1.250035e+20 1.053745e+13 1.882845e+13 8.368985e+12 3.212055e+13 1.088935e+13
5.331400e-02 3.011885e+21 1.721490e+19 2.263950e+18 1.495100e+19 1.242875e+20 1.047040e+13 1.865930e+13 8.342845e+12 3.183085e+13 1.084930e+13
5.377400e-02 3.012705e+21 1.713050e+19 2.252892e+18 1.487765e+19 1.236270e+20 1.040360e+13 1.850540e+13 8.317575e+12 3.154220e+13 1.080830e+13
5.423400e-02 3.013445e+21 1.705795e+19 2.243391e+18 1.481465e+19 1.228555e+20 1.033135e+13 1.836420e+13 8.291495e+12 3.129865e+13 1.076960e+13
5.469400e-02 3.014180e+21 1.697635e+19 2.232693e+18 1.474365e+19 1.221625e+20 1.026860e+13 1.823875e+13 8.266750e+12 3.103095e+13 1.073085e+13
5.515400e-02 3.014840e+21 1.688840e+19 2.221162e+18 1.466720e+19 1.215245e+20 1.020780e+13 1.806440e+13 8.242780e+12 3.073665e+13 1.069280e+13
5.561400e-02 3.015515e+21 1.682650e+19 2.213063e+18 1.461350e+19 1.209260e+20 1.014385e+13 1.791305e+13 8.220515e+12 3.052450e+13 1.065515e+13
5.607400e-02 3.016105e+21 1.675315e+19 2.203450e+18 1.454975e+19 1.204105e+20 1.008575e+13 1.778830e+13 8.197035e+12 3.029820e+13 1.061645e+13
